s,P
14.17,0.3744211623227061
14.171000000000001,0.37507564176013186
14.172,0.37572957453784295
14.173,0.3763829602451213
14.174,0.3770357984712488
14.175,0.3776880888055076
14.176,0.3783398308371782
14.177,0.3789910241555454
14.178,0.37964166834988977
14.179,0.38029176300949324
14.18,0.3809413077236379
14.181000000000001,0.38159030208160566
14.182,0.3822387456726785
14.183,0.3828866380861385
14.184000000000001,0.38353397891126756
14.185,0.3841807677373476
14.186,0.3848270041536607
14.187000000000001,0.3854726877494876
14.188,0.38611781811682894
14.189,0.3867623949143829
14.19,0.3874064178699886
14.191,0.38804988671468904
14.192,0.38869280117952715
14.193,0.38933516099554616
14.194,0.38997696589378894
14.195,0.39061821560529864
14.196,0.3912589098611181
14.197000000000001,0.39189904839228934
14.198,0.39253863092985763
14.199,0.3931776572048651
14.200000000000001,0.3938161269483544
14.201,0.3944540398913689
14.202,0.39509139576495134
14.203000000000001,0.39572819430014494
14.204,0.3963644352279926
14.205,0.3970001182795374
14.206,0.39763524318582244
14.207,0.3982698096778894
14.208,0.3989038174867839
14.209,0.39953726634354764
14.21,0.40017015597922373
14.211,0.4008024861248551
14.212,0.4014342565114849
14.213000000000001,0.402065466870156
14.214,0.4026961169319116
14.215,0.4033262064277946
14.216000000000001,0.4039557350888481
14.217,0.40458470264611507
14.218,0.4052131088306374
14.219,0.4058409533734605
14.22,0.40646823600562626
14.221,0.4070949564581776
14.222,0.40772111446215764
14.223,0.40834670974860937
14.224,0.4089717420485758
14.225,0.40959621109310007
14.226,0.41022011661322494
14.227,0.41084345833999375
14.228,0.4114662360044481
14.229000000000001,0.4120884493376336
14.23,0.412710098070592
14.231,0.4133311819343663
14.232000000000001,0.4139517006599996
14.233,0.4145716539785349
14.234,0.41519104162101517
14.235,0.4158098633184836
14.236,0.416428118801983
14.237,0.4170458078065086
14.238,0.41766293022580697
14.239,0.41827948616286426
14.24,0.4188954757349534
14.241,0.41951089905934835
14.242,0.4201257562533234
14.243,0.4207400474341526
14.244,0.42135377271911006
14.245000000000001,0.4219669322254699
14.246,0.42257952607050625
14.247,0.42319155437149336
14.248000000000001,0.4238030172457051
14.249,0.4244139148104146
14.25,0.4250242471828984
14.251,0.42563401448042926
14.252,0.42624321682028143
14.253,0.42685185431972894
14.254,0.42745992709604597
14.255,0.4280674352665067
14.256,0.42867437894838517
14.257,0.4292807582589555
14.258000000000001,0.42988657331549185
14.259,0.4304918242352671
14.26,0.43109651113555786
14.261000000000001,0.431700634133637
14.262,0.43230419334677866
14.263,0.432907188892257
14.264000000000001,0.433509620887346
14.265,0.43411148944931993
14.266,0.4347127946954528
14.267,0.4353135367430188
14.268,0.43591371570929216
14.269,0.4365133317115456
14.27,0.4371123848670558
14.271,0.43771087529309555
14.272,0.43830880310693904
14.273,0.4389061684258605
14.274000000000001,0.4395029713671339
14.275,0.4400992120480334
14.276,0.44069489058583317
14.277000000000001,0.44129000709780725
14.278,0.44188456170122986
14.279,0.44247855451337503
14.280000000000001,0.44307198565151584
14.281,0.4436648552329286
14.282,0.44425716337488647
14.283,0.4448489101946633
14.284,0.4454400958095335
14.285,0.446030720336771
14.286,0.446620783894246
14.287,0.4472102866449318
14.288,0.44779922882768997
14.289,0.44838761068866184
14.290000000000001,0.448975432473988
14.291,0.44956269442981256
14.292,0.4501493968022758
14.293000000000001,0.4507355398375195
14.294,0.4513211237816852
14.295,0.45190614888091474
14.296000000000001,0.4524906153813495
14.297,0.4530745235291313
14.298,0.45365787357040177
14.299,0.45424066575130245
14.3,0.4548229003179739
14.301,0.45540457751656016
14.302,0.4559856975932016
14.303,0.4565662607940399
14.304,0.45714626736521674
14.305,0.4577257175528737
14.306000000000001,0.45830461160315245
14.307,0.45888294976219474
14.308,0.45946073227614204
14.309000000000001,0.4600379593911361
14.31,0.4606146313533186
14.311,0.46119074840882984
14.312000000000001,0.46176631080381403
14.313,0.46234131878441154
14.314,0.4629157725967639
14.315,0.46348967248701295
14.316,0.4640630187013003
14.317,0.46463581148576744
14.318,0.4652080510865563
14.319,0.4657797377498082
14.32,0.4663508717216649
14.321,0.46692145324826706
14.322000000000001,0.46749148257575845
14.323,0.46806095995027963
14.324,0.46862988561797214
14.325000000000001,0.46919825982497787
14.326,0.4697660828174382
14.327,0.47033335484149486
14.328000000000001,0.47090007614328966
14.329,0.47146624696896394
14.33,0.47203186756465965
14.331,0.47259693817651705
14.332,0.47316145905068024
14.333,0.4737254304332896
14.334,0.4742888525704869
14.335,0.47485172570811346
14.336,0.47541405003646603
14.337,0.4759758256256707
14.338000000000001,0.4765370525301609
14.339,0.47709773080436957
14.34,0.4776578605027302
14.341000000000001,0.4782174416796759
14.342,0.4787764743896389
14.343,0.4793349586870545
14.344,0.479892894626355
14.345,0.4804502822619735
14.346,0.48100712164834336
14.347,0.48156341283989773
14.348,0.48211915589106985
14.349,0.48267435085629296
14.35,0.4832289977900004
14.351,0.4837830967466252
14.352,0.4843366477805996
14.353,0.4848896509463591
14.354000000000001,0.48544210629833584
14.355,0.4859940138909629
14.356,0.48654537377867363
14.357000000000001,0.48709618601590127
14.358,0.4876464506570791
14.359,0.48819616775664026
14.36,0.488745337369018
14.361,0.4892939595486456
14.362,0.48984203434995516
14.363,0.49038956182738214
14.364,0.49093654203535864
14.365,0.491482975028318
14.366,0.4920288608606933
14.367,0.4925741995869179
14.368,0.49311899126142494
14.369,0.4936632359386478
14.370000000000001,0.49420693367301954
14.371,0.4947500845189735
14.372,0.4952926885309429
14.373000000000001,0.4958347457633599
14.374,0.4963762562706599
14.375,0.496917220107275
14.376,0.49745763732763854
14.377,0.4979975079861837
14.378,0.49853683213734373
14.379,0.4990756098355518
14.38,0.49961384113524127
14.381,0.5001515260908452
14.382,0.500688664756797
14.383000000000001,0.5012252571875289
14.384,0.5017613034374583
14.385,0.5022968035466086
14.386000000000001,0.5028317575145749
14.387,0.5033661653339068
14.388,0.5039000269971536
14.389000000000001,0.5044333424968644
14.39,0.504966111825589
14.391,0.5054983349758764
14.392,0.506030011940276
14.393,0.506561142711336
14.394,0.507091727281608
14.395,0.5076217656436399
14.396,0.5081512577899816
14.397,0.5086802037131822
14.398,0.509208603405791
14.399000000000001,0.5097364568603573
14.4,0.5102637640694304
14.401,0.5107905250255597
14.402000000000001,0.5113167397212945
14.403,0.5118424081491844
14.404,0.5123675303017772
14.405000000000001,0.5128921061716247
14.406,0.513416135751275
14.407,0.5139396190332775
14.408,0.5144625560101816
14.409,0.5149849466745365
14.41,0.5155067910188917
14.411,0.5160280890357964
14.412,0.5165488407177999
14.413,0.5170690460574516
14.414,0.5175887050472999
14.415000000000001,0.5181078176798961
14.416,0.5186263839477885
14.417,0.5191444038435264
14.418000000000001,0.5196618773596592
14.419,0.5201788044887361
14.42,0.5206951852233067
14.421000000000001,0.5212110195559201
14.422,0.5217263074791257
14.423,0.5222410489854727
14.424,0.5227552440675097
14.425,0.523268892717788
14.426,0.5237819949288558
14.427,0.5242945506932625
14.428,0.5248065600035573
14.429,0.5253180228522897
14.43,0.5258289392320089
14.431000000000001,0.5263393091352645
14.432,0.5268491325546054
14.433,0.5273584094825816
14.434000000000001,0.5278671399324759
14.435,0.5283753239939348
14.436,0.5288829617741858
14.437000000000001,0.5293900533804528
14.438,0.529896598919961
14.439,0.5304025984999359
14.44,0.5309080522276026
14.441,0.5314129602101862
14.442,0.5319173225549122
14.443,0.5324211393690057
14.444,0.5329244107596919
14.445,0.533427136834195
14.446,0.5339293176997423
14.447000000000001,0.5344309534635581
14.448,0.5349320442328673
14.449,0.5354325901148955
14.450000000000001,0.535932591216868
14.451,0.5364320476460095
14.452,0.5369309595095458
14.453000000000001,0.5374293269147019
14.454,0.537927149968703
14.455,0.5384244287787731
14.456,0.5389211634521398
14.457,0.5394173540960272
14.458,0.5399130008176606
14.459,0.5404081037242652
14.46,0.540902662923066
14.461,0.5413966785212886
14.462,0.541890150626158
14.463000000000001,0.5423830793448995
14.464,0.5428754647847382
14.465,0.5433673070528995
14.466000000000001,0.5438586062566076
14.467,0.5443493625030897
14.468,0.5448395758995701
14.469,0.5453292465532737
14.47,0.5458183745714262
14.471,0.5463069600612527
14.472,0.5467950031299783
14.473,0.547282503884828
14.474,0.5477694624330275
14.475,0.5482558788818019
14.476,0.5487417533383754
14.477,0.549227085909975
14.478,0.5497118767038253
14.479000000000001,0.550196125827151
14.48,0.5506798333871781
14.481,0.5511629994911312
14.482000000000001,0.5516456242462358
14.483,0.5521277077588533
14.484,0.552609250131155
14.485,0.5530902514640426
14.486,0.5535707118584168
14.487,0.5540506314151808
14.488,0.5545300102352357
14.489,0.5550088484194827
14.49,0.5554871460688235
14.491,0.5559649032841597
14.492,0.5564421201663927
14.493,0.5569187968164243
14.494,0.5573949333351561
14.495000000000001,0.5578705298234894
14.496,0.558345586382326
14.497,0.5588201031125664
14.498000000000001,0.5592940801151142
14.499,0.5597675174908698
14.5,0.560240415340735
14.501,0.5607127737656112
14.502,0.5611845928664002
14.503,0.5616558727440035
14.504,0.5621266134993225
14.505,0.5625968152332589
14.506,0.5630664780467144
14.507,0.5635356020405892
14.508000000000001,0.5640041873157874
14.509,0.564472233973209
14.51,0.564939742113756
14.511000000000001,0.5654067118383298
14.512,0.565873143247832
14.513,0.5663390364431641
14.514000000000001,0.5668043915252279
14.515,0.5672692085949248
14.516,0.5677334877531562
14.517,0.568197229100824
14.518,0.5686604327388287
14.519,0.5691230987680738
14.52,0.5695852272894598
14.521,0.5700468184038886
14.522,0.5705078722122612
14.523,0.5709683888154796
14.524000000000001,0.5714283683144454
14.525,0.57188781081006
14.526,0.572346716403225
14.527000000000001,0.5728050851948421
14.528,0.5732629172858117
14.529,0.5737202127770374
14.530000000000001,0.57417697176942
14.531,0.5746331943638607
14.532,0.575088880658911
14.533,0.5755440307380124
14.534,0.5759986446786278
14.535,0.5764527225582058
14.536,0.5769062644541941
14.537,0.5773592704440413
14.538,0.5778117406051945
14.539,0.5782636750151037
14.540000000000001,0.5787150737512162
14.541,0.5791659368909804
14.542,0.5796162645118443
14.543000000000001,0.580066056691256
14.544,0.5805153135066642
14.545,0.5809640350355164
14.546000000000001,0.5814122213552614
14.547,0.5818598725433469
14.548,0.5823069886772216
14.549,0.5827535698343325
14.55,0.5831996160921297
14.551,0.5836451275280605
14.552,0.584090104219573
14.553,0.5845345462441154
14.554,0.584978453679136
14.555,0.5854218266020832
14.556000000000001,0.5858646650904047
14.557,0.5863069692215491
14.558,0.5867487390729644
14.559000000000001,0.587189974722098
14.56,0.5876306762464
14.561,0.5880708437233174
14.562000000000001,0.5885104772302988
14.563,0.5889495768447921
14.564,0.5893881426442455
14.565,0.5898261747061074
14.566,0.5902636731078259
14.567,0.5907006379268491
14.568,0.5911370692406255
14.569,0.5915729671266021
14.57,0.5920083316622289
14.571,0.5924431629249535
14.572000000000001,0.5928774609922237
14.573,0.5933112259414879
14.574,0.5937444578501944
14.575000000000001,0.5941771567957913
14.576,0.5946093228557269
14.577,0.5950409561074491
14.578000000000001,0.5954720566284065
14.579,0.595902624496047
14.58,0.5963326597878181
14.581,0.5967621625925938
14.582,0.5971911330979196
14.583,0.5976195715418297
14.584,0.5980474781627656
14.585,0.5984748531991697
14.586,0.5989016968894835
14.587,0.5993280094721489
14.588000000000001,0.5997537911856078
14.589,0.6001790422683021
14.59,0.6006037629586729
14.591000000000001,0.6010279534951636
14.592,0.6014516141162154
14.593,0.6018747450602699
14.594,0.6022973465657693
14.595,0.6027194188711552
14.596,0.6031409622148697
14.597,0.6035619768353545
14.598,0.6039824629710514
14.599,0.6044024208604023
14.6,0.6048218507418485
14.601,0.6052407528538333
14.602,0.6056591274347977
14.603,0.6060769747231838
14.604000000000001,0.606494294957433
14.605,0.6069110883759878
14.606,0.6073273552172895
14.607000000000001,0.6077430957197804
14.608,0.608158310121902
14.609,0.6085729986620965
14.61,0.6089871615788055
14.611,0.6094007991104702
14.612,0.6098139114955341
14.613,0.6102264989724381
14.614,0.6106385617796245
14.615,0.6110501001555344
14.616,0.6114611143386105
14.617,0.6118716045672941
14.618,0.6122815710800271
14.619,0.6126910141152518
14.620000000000001,0.6130999339114097
14.621,0.6135083307069419
14.622,0.613916204740292
14.623000000000001,0.614323556249901
14.624,0.6147303854742107
14.625,0.615136692651663
14.626,0.6155424780206997
14.627,0.6159477418197629
14.628,0.6163524842872944
14.629,0.6167567056617359
14.63,0.6171604061868017
14.631,0.6175635861688759
14.632,0.6179662459554437
14.633000000000001,0.6183683858947031
14.634,0.618770006334853
14.635,0.619171107624092
14.636000000000001,0.6195716901106193
14.637,0.6199717541426335
14.638,0.6203713000683336
14.639000000000001,0.6207703282359184
14.64,0.6211688389935865
14.641,0.6215668326895373
14.642,0.6219643096719685
14.643,0.6223612702890806
14.644,0.6227577148890717
14.645,0.6231536438201407
14.646,0.6235490574304863
14.647,0.6239439560683075
14.648,0.624338340081803
14.649000000000001,0.6247322098191719
14.65,0.6251255656286128
14.651,0.6255184078583247
14.652000000000001,0.6259107368565056
14.653,0.6263025529713561
14.654,0.626693856551074
14.655000000000001,0.6270846479438582
14.656,0.6274749274979078
14.657,0.6278646955614214
14.658,0.6282539524825981
14.659,0.6286426986096365
14.66,0.6290309342907354
14.661,0.6294186598740942
14.662,0.6298058757079104
14.663,0.6301925821403845
14.664,0.6305787795197149
14.665000000000001,0.6309644681941
14.666,0.6313496485117391
14.667,0.6317343208208308
14.668000000000001,0.632118485469574
14.669,0.6325021428061676
14.67,0.6328852931788103
14.671000000000001,0.6332679369357012
14.672,0.633650074425039
14.673,0.6340317059950217
14.674,0.6344128319938499
14.675,0.6347934527697217
14.676,0.6351735686708357
14.677,0.635553180045391
14.678,0.6359322872415863
14.679,0.6363108906055492
14.68,0.6366889904482379
14.681000000000001,0.6370665870512263
14.682,0.6374436806951861
14.683,0.6378202716607887
14.684000000000001,0.6381963602287071
14.685,0.6385719466796125
14.686,0.6389470312941766
14.687000000000001,0.6393216143530714
14.688,0.6396956961369686
14.689,0.6400692769265401
14.69,0.6404423570024577
14.691,0.640814936645393
14.692,0.641187016136018
14.693,0.6415585957550038
14.694,0.6419296757830238
14.695,0.6423002565007488
14.696,0.6426703381888509
14.697000000000001,0.6430399211280017
14.698,0.643409005598873
14.699,0.6437775918821369
14.700000000000001,0.6441456802584647
14.701,0.6445132710085288
14.702,0.6448803644130007
14.703000000000001,0.6452469607525523
14.704,0.6456130603078545
14.705,0.6459786633595809
14.706,0.6463437701884023
14.707,0.6467083810749906
14.708,0.647072496300018
14.709,0.6474361161441555
14.71,0.6477992408880757
14.711,0.6481618708124499
14.712,0.6485240061979503
14.713000000000001,0.6488856473252482
14.714,0.6492467944750154
14.715,0.6496074479279247
14.716000000000001,0.6499676079646471
14.717,0.6503272748658548
14.718,0.6506864489122193
14.719000000000001,0.6510451303844126
14.72,0.6514033195631063
14.721,0.6517610167289725
14.722,0.6521182221626828
14.723,0.6524749361449093
14.724,0.6528311589563226
14.725,0.6531868908775963
14.726,0.6535421321894015
14.727,0.6538968831724099
14.728,0.6542511441081762
14.729000000000001,0.6546049153009236
14.73,0.6549581970789422
14.731,0.6553109897716847
14.732000000000001,0.6556632937086037
14.733,0.6560151092191521
14.734,0.6563664366327824
14.735,0.6567172762789465
14.736,0.6570676284870988
14.737,0.6574174935866912
14.738,0.6577668719071763
14.739,0.6581157637780067
14.74,0.6584641695286353
14.741,0.6588120894885147
14.742,0.6591595239870975
14.743,0.6595064733538366
14.744,0.6598529379181847
14.745000000000001,0.6601989180095936
14.746,0.6605444139575175
14.747,0.6608894260914082
14.748000000000001,0.6612339547407187
14.749,0.6615780002349017
14.75,0.6619215629034094
14.751,0.6622646430756951
14.752,0.6626072410812112
14.753,0.6629493572494103
14.754,0.6632909919097453
14.755,0.6636321453916681
14.756,0.6639728180246328
14.757,0.6643130101380914
14.758000000000001,0.6646527220614965
14.759,0.6649919541243009
14.76,0.6653307066559573
14.761000000000001,0.6656689799859183
14.762,0.6660067744436369
14.763,0.6663440903585653
14.764000000000001,0.6666809280601566
14.765,0.6670172878778632
14.766,0.6673531701411374
14.767,0.6676885751794329
14.768,0.668023503322202
14.769,0.6683579548988973
14.77,0.6686919302389714
14.771,0.6690254296718772
14.772,0.6693584535270672
14.773,0.6696910021339944
14.774000000000001,0.6700230758221111
14.775,0.6703546749208701
14.776,0.6706857997597235
14.777000000000001,0.6710164506681177
14.778,0.6713466279751678
14.779,0.6716763320095461
14.780000000000001,0.6720055630998935
14.781,0.6723343215748502
14.782,0.6726626077630571
14.783,0.6729904219931547
14.784,0.6733177645937838
14.785,0.673644635893585
14.786,0.6739710362211984
14.787,0.6742969659052654
14.788,0.6746224252744268
14.789,0.674947414657323
14.790000000000001,0.6752719343825944
14.791,0.6755959847788816
14.792,0.6759195661748255
14.793000000000001,0.6762426788990669
14.794,0.6765653232802461
14.795,0.6768874996470039
14.796000000000001,0.6772092083279808
14.797,0.6775304496518171
14.798,0.6778512239471546
14.799,0.6781715315426332
14.8,0.6784913727668936
14.801,0.6788107479485764
14.802,0.6791296574163225
14.803,0.6794481014987724
14.804,0.6797660805245668
14.805,0.680083594822346
14.806000000000001,0.6804006447207511
14.807,0.6807172305484218
14.808,0.6810333526340004
14.809000000000001,0.6813490113061267
14.81,0.6816642068934411
14.811,0.6819789397245846
14.812000000000001,0.6822932101281977
14.813,0.682607018432921
14.814,0.6829203649673954
14.815,0.6832332500602613
14.816,0.6835456740401593
14.817,0.6838576372357297
14.818,0.6841691399756142
14.819,0.684480182588453
14.82,0.6847907654028864
14.821,0.6851008887475555
14.822000000000001,0.6854105529511005
14.823,0.6857197583421625
14.824,0.6860285052493817
14.825000000000001,0.6863367940013991
14.826,0.6866446249271339
14.827,0.6869519983782149
14.828000000000001,0.6872589147454402
14.829,0.6875653744234892
14.83,0.6878713778070394
14.831,0.6881769252907692
14.832,0.6884820172693569
14.833,0.6887866541374803
14.834,0.689090836289818
14.835,0.6893945641210482
14.836,0.689697838025849
14.837,0.6900006583988988
14.838000000000001,0.690303025634875
14.839,0.6906049401284574
14.84,0.6909064022743235
14.841000000000001,0.6912074124671513
14.842,0.6915079711016193
14.843,0.6918080785724057
14.844000000000001,0.6921077352741886
14.845,0.6924069416016463
14.846,0.6927056979494571
14.847,0.6930040047122992
14.848,0.6933018622848504
14.849,0.6935992710617898
14.85,0.6938962314377952
14.851,0.6941927438075448
14.852,0.694488808565717
14.853,0.69478442610699
14.854000000000001,0.6950795968260418
14.855,0.6953743211175509
14.856,0.6956685993761955
14.857000000000001,0.6959624319966536
14.858,0.6962558193736037
14.859,0.6965487619017234
14.86,0.696841259975692
14.861,0.6971333139901873
14.862,0.6974249243398875
14.863,0.6977160914194707
14.864,0.6980068156236152
14.865,0.6982970973469994
14.866,0.6985869369843014
14.867,0.6988763349301993
14.868,0.6991652915793716
14.869,0.6994538073264959
14.870000000000001,0.6997418825662515
14.871,0.7000295176933159
14.872,0.7003167131023679
14.873000000000001,0.7006034691880851
14.874,0.700889786345146
14.875,0.7011756649682851
14.876,0.7014611054638582
14.877,0.7017461082640181
14.878,0.7020306738043873
14.879,0.7023148025205882
14.88,0.7025984948482429
14.881,0.702881751222975
14.882,0.7031645720804067
14.883000000000001,0.7034469578561603
14.884,0.7037289089858586
14.885,0.7040104259051239
14.886000000000001,0.7042915090495787
14.887,0.7045721588548458
14.888,0.7048523757565477
14.889000000000001,0.7051321601903067
14.89,0.7054115125917451
14.891,0.7056904333964863
14.892,0.7059689230401525
14.893,0.7062469819583661
14.894,0.7065246105867496
14.895,0.7068018093609258
14.896,0.7070785787165171
14.897,0.7073549190891459
14.898,0.7076308309144351
14.899000000000001,0.7079063146280069
14.9,0.7081813706654834
14.901,0.7084559994624883
14.902000000000001,0.7087302014546435
14.903,0.7090039770775717
14.904,0.7092773267668954
14.905000000000001,0.709550250958237
14.906,0.7098227500872192
14.907,0.7100948245894644
14.908,0.7103664749005955
14.909,0.7106377014562346
14.91,0.7109085046920044
14.911,0.711178885043527
14.912,0.7114488429464259
14.913,0.7117183788363233
14.914,0.7119874931488415
14.915000000000001,0.7122561863196032
14.916,0.712524458784231
14.917,0.7127923109783472
14.918000000000001,0.7130597433375746
14.919,0.7133267562975357
14.92,0.7135933502938528
14.921000000000001,0.7138595257621483
14.922,0.7141252831380455
14.923,0.7143906228571666
14.924,0.7146555453551168
14.925,0.7149200510498612
14.926,0.7151841403084724
14.927,0.7154478134888994
14.928,0.7157110709490911
14.929,0.7159739130469969
14.93,0.7162363401405654
14.931000000000001,0.7164983525877452
14.932,0.7167599507464865
14.933,0.7170211349747379
14.934000000000001,0.717281905630448
14.935,0.7175422630715664
14.936,0.717802207656042
14.937000000000001,0.7180617397418233
14.938,0.71832085968686
14.939,0.7185795678491007
14.94,0.7188378645864947
14.941,0.7190957502569909
14.942,0.7193532252185378
14.943,0.7196102898290856
14.944,0.7198669444465826
14.945,0.7201231894289781
14.946,0.7203790251342208
14.947000000000001,0.7206344519202601
14.948,0.7208894701450447
14.949,0.7211440801665239
14.950000000000001,0.7213982823426466
14.951,0.7216520770313617
14.952,0.7219054645906179
14.953000000000001,0.7221584453783654
14.954,0.7224110197525524
14.955,0.722663188071128
14.956,0.7229149506920415
14.957,0.7231663079732417
14.958,0.7234172602726774
14.959,0.7236678079482982
14.96,0.7239179513580528
14.961,0.7241676908598902
14.962,0.7244170268117589
14.963000000000001,0.7246659595716093
14.964,0.7249144894973893
14.965,0.7251626169470485
14.966000000000001,0.7254103422785357
14.967,0.7256576658498
14.968,0.7259045880187904
14.969000000000001,0.726151109143456
14.97,0.7263972295817456
14.971,0.7266429496916084
14.972,0.7268882698309935
14.973,0.7271331903578493
14.974,0.7273777116347592
14.975,0.7276218340418449
14.976,0.7278655579633793
14.977,0.728108883783635
14.978,0.7283518118868848
14.979000000000001,0.7285943426574013
14.98,0.7288364764794573
14.981,0.7290782137373252
14.982000000000001,0.729319554815278
14.983,0.7295605000975877
14.984,0.729801049968528
14.985,0.7300412048123713
14.986,0.73028096501339
14.987,0.730520330955857
14.988,0.7307593030240448
14.989,0.730997881602226
14.99,0.7312360670746737
14.991,0.7314738598256603
14.992,0.7317112602394586
14.993,0.7319482687003406
14.994,0.73218488559258
14.995000000000001,0.7324211113004493
14.996,0.732656946208221
14.997,0.7328923907001677
14.998000000000001,0.7331274451605619
14.999,0.7333621099736768
15.0,0.7335963855237847
15.001,0.7338302721951584
15.002,0.7340637703720706
15.003,0.7342968804387942
15.004,0.7345296027796009
15.005,0.7347619377787646
15.006,0.7349938858205577
15.007,0.7352254472892527
15.008000000000001,0.7354566225691223
15.009,0.7356874120444392
15.01,0.7359178160994759
15.011000000000001,0.7361478351185055
15.012,0.7363774694858002
15.013,0.7366067195856331
15.014000000000001,0.7368355858022763
15.015,0.7370640685200032
15.016,0.7372921681230863
15.017,0.7375198849957981
15.018,0.7377472195224115
15.019,0.737974172087199
15.02,0.7382007430744333
15.021,0.738426932868387
15.022,0.7386527418533331
15.023,0.7388781704172784
15.024000000000001,0.7391032189668597
15.025,0.7393278879145128
15.026,0.7395521776726738
15.027000000000001,0.7397760886537795
15.028,0.7399996212702667
15.029,0.7402227759345721
15.030000000000001,0.7404455530591325
15.031,0.7406679530563844
15.032,0.7408899763387647
15.033,0.7411116233187102
15.034,0.7413328944086577
15.035,0.741553790021043
15.036,0.7417743105683042
15.037,0.7419944564628774
15.038,0.7422142281171995
15.039,0.742433625943707
15.040000000000001,0.7426526503548367
15.041,0.7428713017630254
15.042,0.7430895805807098
15.043000000000001,0.7433074872203267
15.044,0.7435250220943126
15.045,0.743742185615104
15.046000000000001,0.7439589781951386
15.047,0.7441754002468524
15.048,0.7443914521826823
15.049,0.744607134415065
15.05,0.7448224473564373
15.051,0.7450373914192358
15.052,0.7452519670158974
15.053,0.7454661745588588
15.054,0.7456800144605564
15.055,0.745893487133427
15.056000000000001,0.7461065929899078
15.057,0.7463193324424353
15.058,0.7465317059034463
15.059000000000001,0.7467437137853773
15.06,0.7469553565006651
15.061,0.7471666344617467
15.062000000000001,0.7473775480810585
15.063,0.7475880977710373
15.064,0.7477982839441198
15.065,0.7480081070127431
15.066,0.748217567389343
15.067,0.7484266654863574
15.068,0.7486354017162223
15.069,0.7488437764913749
15.07,0.7490517902242515
15.071,0.7492594433272889
15.072000000000001,0.7494667362028883
15.073,0.7496736691870527
15.074,0.7498802425888162
15.075000000000001,0.7500864567171354
15.076,0.7502923118809665
15.077,0.7504978083892666
15.078000000000001,0.7507029465509921
15.079,0.7509077266750995
15.08,0.7511121490705454
15.081,0.751316214046286
15.082,0.751519921911278
15.083,0.7517232729744782
15.084,0.7519262675448428
15.085,0.7521289059313285
15.086,0.7523311884428913
15.087,0.7525331153884887
15.088000000000001,0.7527346870770766
15.089,0.7529359038176119
15.09,0.7531367659190509
15.091000000000001,0.75333727369035
15.092,0.7535374274404661
15.093,0.7537372274783554
15.094000000000001,0.7539366741129745
15.095,0.7541357676532802
15.096,0.7543345084082287
15.097,0.7545328966867764
15.098,0.7547309327978803
15.099,0.754928617050497
15.1,0.7551259497535826
15.101,0.7553229312160937
15.102,0.7555195617469873
15.103,0.7557158416552193
15.104000000000001,0.7559117712497466
15.105,0.7561073508395257
15.106,0.756302580733513
15.107000000000001,0.7564974612406647
15.108,0.7566919926699383
15.109,0.7568861753302898
15.11,0.7570800095306756
15.111,0.7572734955800523
15.112,0.7574666337873766
15.113,0.7576594244616048
15.114,0.7578518679116938
15.115,0.7580439644465998
15.116,0.7582357143752795
15.117,0.7584271180066887
15.118,0.7586181756497853
15.119,0.758808887613525
15.120000000000001,0.7589992542068645
15.121,0.7591892757384362
15.122,0.7593789525139857
15.123000000000001,0.7595682848377431
15.124,0.7597572730139261
15.125,0.7599459173467519
15.126,0.7601342181404377
15.127,0.7603221756992007
15.128,0.7605097903272577
15.129,0.7606970623288271
15.13,0.7608839920081252
15.131,0.7610705796693696
15.132,0.7612568256167777
15.133000000000001,0.7614427301545663
15.134,0.761628293586953
15.135,0.761813516218155
15.136000000000001,0.7619983983523895
15.137,0.7621829402938736
15.138,0.7623671423468242
15.139000000000001,0.7625510048154598
15.14,0.7627345280039965
15.141,0.7629177122166522
15.142,0.7631005577576438
15.143,0.7632830649311886
15.144,0.7634652340415041
15.145,0.7636470653928071
15.146,0.7638285592893153
15.147,0.7640097160352455
15.148,0.7641905359348149
15.149000000000001,0.7643710192922415
15.15,0.764551166411742
15.151,0.7647309775975336
15.152000000000001,0.764910453153834
15.153,0.7650895933848599
15.154,0.765268398594829
15.155000000000001,0.7654468690879582
15.156,0.7656250051684649
15.157,0.7658028071405664
15.158,0.7659802753084799
15.159,0.7661574099764221
15.16,0.7663342114486112
15.161,0.7665106800292641
15.162,0.766686816022598
15.163,0.7668626197328302
15.164,0.7670380914641778
15.165000000000001,0.7672132315208582
15.166,0.7673880402070885
15.167,0.7675625178270861
15.168000000000001,0.7677366646850681
15.169,0.7679104810852515
15.17,0.7680839673356252
15.171000000000001,0.7682571237905391
15.172,0.7684299508354986
15.173,0.7686024488565871
15.174,0.7687746182398885
15.175,0.768946459371486
15.176,0.7691179726374635
15.177,0.7692891584239042
15.178,0.7694600171168922
15.179,0.7696305491025103
15.18,0.7698007547668428
15.181000000000001,0.7699706344959731
15.182,0.7701401886759848
15.183,0.7703094176929612
15.184000000000001,0.770478321932986
15.185,0.770646901782143
15.186,0.7708151576265153
15.187000000000001,0.770983089852187
15.188,0.7711506988452412
15.189,0.7713179849917619
15.19,0.7714849486778318
15.191,0.7716515902895357
15.192,0.7718179102129565
15.193,0.7719839088341778
15.194,0.7721495865392833
15.195,0.7723149437143565
15.196,0.772479980745481
15.197000000000001,0.7726446980187404
15.198,0.7728090959202182
15.199,0.7729731748359978
15.200000000000001,0.7731369351521629
